,T,S,K,A,BD,D,C,L
327,72.59642846,143.0452979,122.24642859999999,284.76428219999997,2.13,17.9,26.4,69.1
328,0.157142861,0.629167744,0.228571432,6.901785714,2.0,17.4,27.0,66.0
329,0.0,0.0,0.0,0.0,2.2,18.01,27.2,68.4
330,74.42499951,146.3402705,142.18571310000002,289.82678660000005,2.2,18.5,27.0,66.0
331,74.0535717,145.9140712,123.83571429999999,289.5410712,2.21,17.5,28.5,67.0
332,73.08214351,144.635085,126.68571499999999,286.07678880000003,2.2,17.5,28.5,66.0
333,73.30714253,144.8483919,126.9392861,286.17143030000005,2.26,18.0,29.0,69.0
334,69.84642819,146.697204,114.05357140000001,274.6803567,2.2,18.3,28.6,67.5
335,70.44642884,148.39291219999998,115.37142890000001,276.64285710000007,2.2,18.6,27.0,69.0
336,69.91785703,147.8423794,115.21071380000001,276.0446439,2.16,19.0,29.0,70.0
337,67.81071445,150.1588298,109.66071399999998,268.52142660000004,2.2,17.5,27.0,66.0
338,73.63214329,146.88939119999998,128.592859,287.960713,2.19,18.5,29.0,71.0
339,74.03928566,145.0995876,127.0928582,289.1196453,2.2,18.6,27.5,70.0
340,69.16071374,143.1626799,116.05000009999999,272.7892848,2.19,18.2,26.7,68.7
341,62.92142827,146.40533119999998,119.35000009999999,251.25714219999998,2.23,18.0,27.0,66.0
342,68.73571423,145.0609779,140.24285669999998,270.8910708,2.21,17.2,25.0,66.5
343,69.61785698,144.44847219999997,147.72857119999998,274.7660719,2.2,18.0,26.0,68.5
344,68.8214283,145.88595039999998,148.8928561,269.1767862,2.2,18.0,28.0,67.0
345,69.63571385,149.044396,152.00714219999998,266.6767872,2.2,17.7,26.8,68.8
346,0.0,0.0,0.0,0.0,2.2,17.5,26.7,69.2
347,0.0,0.0,0.0,0.0,2.17,17.6,26.9,66.0
348,0.0,0.0,0.0,0.0,2.0,18.6,27.5,71.0
349,0.0,0.0,0.0,0.0,2.2,18.5,25.0,66.3
350,0.0,0.0,0.0,0.0,2.2,17.5,26.0,66.0
351,0.0,0.0,0.0,0.0,2.2,18.0,27.0,69.0
352,0.0,0.0,0.0,0.0,2.2,17.4,29.4,66.0
353,0.0,0.0,0.0,0.0,2.2,17.7,26.8,68.2
354,0.0,0.0,0.0,0.0,2.2,17.9,27.2,67.3
355,75.41785731,136.19365580000002,125.1000004,293.3767842,2.2,19.0,27.0,69.0
356,74.31428528,136.1242997,120.68571440000001,292.237502,2.2,18.5,27.8,66.8
357,0.0,0.0,0.0,0.0,2.2,18.2,27.1,68.5
358,0.0,0.0,0.0,0.0,2.2,18.5,25.7,69.7
359,71.60357203,139.16375019999998,114.7000002,281.3125022,2.19,18.5,27.0,68.5
360,72.1464277,141.698082,109.4535713,282.5357121,2.2,18.0,27.0,67.0
361,20.25714288,162.5500499,38.47857135,121.1392863,2.0,18.0,27.0,69.0
362,70.06071472,140.07143080000003,108.64642849999998,275.5303563,2.17,18.1,27.2,69.5
363,69.99642863,140.0364963,108.6178578,275.1053587,2.13,18.1,27.0,68.0
364,71.19999967,137.8512677,113.73928529999999,279.7392883,2.2,18.6,27.5,69.5
365,70.22500038,141.0310222,109.3285713,276.2803552,2.2,18.6,27.5,69.5
366,70.375,140.9178429,109.23928590000001,276.98214289999993,2.25,17.5,26.5,66.0
367,70.06428582,140.5332031,108.94285670000001,276.3946457,2.2,17.5,28.0,68.0
368,70.80357116,141.5825806,109.75357140000001,277.523213,2.21,17.4,26.5,66.0
369,71.48571396,139.68772019999997,108.2857135,280.505358,2.2,18.0,27.0,66.0
370,0.0,0.0,0.0,0.0,2.2,18.5,28.5,68.0
371,63.61785643,138.56853590000003,126.2750004,253.7071419,2.2,18.4,28.1,70.3
372,64.10714272,139.8665799,127.4571435,255.09285789999998,2.2,18.0,27.0,66.0
373,63.81428569,139.8195594,127.4178565,254.9392847,2.1,17.9,26.4,67.5
374,63.69999995,138.8121011,126.49285729999998,253.5767871,2.2,18.5,28.5,71.0
375,78.06785747,130.1946626,117.4999997,302.51964239999995,2.2,18.5,27.0,68.0
376,53.15357154,129.1154355,84.35357148,222.89107080000002,2.2,18.0,27.5,68.0
377,74.77142879,135.488981,137.87857160000001,292.2232121,2.19,17.7,26.4,69.9
378,76.60714258,135.4661489,137.6428582,297.6821453,2.47,18.6,26.4,68.1
379,76.26071412,135.1824995,137.35357280000002,296.75714439999996,2.24,17.6,27.0,66.0
380,75.78214264,134.1757676,121.5428568,293.6589301,2.21,18.5,26.6,66.9
381,76.61785671,135.92428700000002,137.921427,297.88928660000005,2.2,18.6,26.3,67.1
382,75.88928659,136.5858045,120.7035713,296.82142969999995,2.2,18.1,27.0,67.0
383,74.63928577,138.9635947,114.02857209999999,290.97499849999997,2.2,18.4,26.5,69.5
384,68.80000005,138.90221680000002,103.9642863,271.4249998,2.1,17.9,26.9,68.8
385,74.32499967,136.63426919999998,119.04999950000001,290.4750017,2.2,17.8,27.6,69.4
386,77.93928609999999,134.6629949,136.64285769999998,302.47499960000005,2.2,18.1,27.9,70.2
387,78.22857121,134.9385436,136.92142869999998,302.237502,2.23,17.5,26.8,67.2
388,78.10714258,134.5781561,136.5571425,302.8517859,2.19,18.0,28.0,66.0
389,70.94642912,137.0490685,119.54285790000002,276.84464049999997,2.0,19.0,27.0,69.0
390,71.19285665,137.1156458,119.72857150000002,278.32678880000003,2.2,18.0,26.5,69.0
391,77.04285676,133.8426797,135.7500005,300.2035708,2.2,17.6,26.6,67.9
392,0.0,0.0,0.0,0.0,2.2,17.8,25.9,68.7
393,0.0,0.0,0.0,0.0,2.29,17.9,26.5,67.0
394,0.0,0.0,0.0,0.0,2.17,18.2,27.0,67.0
395,0.0,0.0,0.0,0.0,2.17,18.1,26.9,71.4
396,0.0,0.0,0.0,0.0,2.2,18.3,28.0,70.0
397,0.0,0.0,0.0,0.0,2.2,18.0,27.5,72.0
398,0.0,0.0,0.0,0.0,2.25,17.5,27.0,64.0
399,74.34285682,138.5381366,113.23214309999999,290.203573,2.22,17.4,27.5,64.0
400,75.78214264,132.1064606,121.03571459999999,296.7089299,2.2,18.4,27.3,67.8
401,73.68928555,138.3370634,106.3178575,285.669645,2.2,18.4,27.3,67.8
402,71.78214318,138.4980125,106.48571399999999,280.4946442,2.2,18.0,26.5,67.5
403,71.65357208,137.6694832,106.03571370000002,280.573216,2.32,18.0,29.0,67.5
404,71.34642846,136.5185956,105.2714288,279.64285710000007,2.21,18.2,27.1,67.5
405,71.52142852,137.3267659,105.89642849999998,280.1660723,2.19,18.4,27.4,68.7
406,70.19999995,142.0777119,102.59999959999999,275.5678591,2.2,18.0,27.0,68.0
407,69.32499940000001,141.2109571,101.46071429999999,272.81964,2.14,17.8,26.2,66.2
408,20.38214268,94.50413132,28.29285724,122.55000030000001,2.2,19.0,28.0,70.0
409,63.11428506,136.3260716,92.87857178,252.889286,2.2,18.0,26.5,68.0
410,71.52142906,138.0984121,105.73928559999999,281.5357121,2.2,18.3,27.4,67.0
411,72.71071434,139.5280707,106.6892853,284.34285739999996,2.2,17.5,26.5,67.0
412,72.71071434,139.5280707,106.6892853,284.34285739999996,2.2,17.5,27.4,66.0
413,73.29999978,136.6415792,139.2678571,286.35000069999995,2.2,18.5,27.3,70.1
414,68.47142928,140.9298902,122.67500030000001,270.1982128,2.18,17.5,28.5,68.1
415,67.79642841,137.34933909999998,119.96785679999999,267.6107167,2.2,18.5,27.6,68.4
416,68.11428533,139.9371501,122.06428580000001,267.8910708,2.23,18.0,27.5,68.0
417,66.42857116,140.16624119999997,118.8999996,263.01964350000003,2.22,18.0,26.5,66.5
418,73.88571439,139.74726919999998,121.7071432,288.771431,2.27,17.9,27.8,67.2
419,75.39642879,138.762898,120.5357143,294.16785649999997,2.3,18.2,28.3,70.1
420,75.87500027,137.851156,119.68214280000001,296.5607125,2.18,18.5,28.4,69.1
421,76.11785752,137.54091259999998,119.3964288,296.06607379999997,2.17,18.6,26.7,66.2
422,76.25357109999999,138.4538378,120.21071459999999,296.9446422,2.2,18.2,26.5,67.3
423,74.7892862,138.12492369999998,126.8107153,292.4964284,2.2,18.3,26.8,67.4
424,74.7892862,138.12492369999998,126.8107153,292.4964284,2.18,17.4,26.1,72.1
425,74.55000005,137.49939019999997,126.78928619999999,291.0053591,2.2,18.6,27.3,70.2
426,74.47857121,137.506055,126.3250002,290.7375009,2.2,18.6,27.2,70.1
427,72.86071396,138.2984962,126.4642857,282.7857143,2.2,18.6,28.0,70.4
428,73.79285731,138.37658259999998,127.64285819999999,289.096429,2.2,18.6,28.0,70.0
429,74.28214291,137.3878201,127.0499998,289.77678239999995,2.13,17.9,26.4,69.7
430,73.92142895,138.34801159999998,127.7392851,289.2303543,2.2,18.3,28.1,69.5
431,73.88571358,136.5148136,126.1321433,288.307142,2.17,18.1,28.6,68.7
432,77.53571429,135.6460615,138.2642855,299.19642860000005,2.2,17.4,24.5,66.0
433,0.0,0.0,0.0,0.0,2.2,17.9,28.1,70.3
434,69.27857127,138.77971100000002,106.8892855,272.675002,2.19,17.8,26.7,67.0
435,74.78928566,131.9108511,133.9107137,293.9553561,2.23,18.0,26.5,66.0
436,74.74285698,133.39854979999998,135.42142869999998,295.12856949999997,2.21,17.5,27.0,66.0
437,72.76428604,135.8702687,124.73928640000001,285.1642827,2.19,18.0,28.0,67.5
438,73.32857186,136.253576,125.09285630000001,285.891073,2.2,17.4,25.1,66.5
439,74.71785736,134.6679807,136.7071424,291.5785708,2.2,17.5,25.0,66.7
440,74.39642852,136.0367105,138.2214296,290.5589284,2.18,17.9,26.5,66.0
441,74.65000016,134.8249403,136.99285890000002,290.1892831,2.19,18.5,28.5,67.5
442,70.16071429,140.51116230000002,117.10714340000001,275.4035699,1.84,17.6,26.4,68.1
443,75.35714204,135.1319324,137.11785559999998,293.59821539999996,2.17,17.7,27.2,68.0
444,75.65714237,135.5362331,137.58928630000003,294.4214292,2.13,18.1,26.9,67.5
445,76.50714329,132.6292567,134.8214286,295.63392749999997,2.2,17.9,26.7,68.6
446,76.54285703,133.17248590000003,135.8142858,295.9160701,2.2,17.8,26.5,67.5
447,75.00714357,134.2250737,136.4285714,295.9874998,2.24,18.0,26.2,66.0
448,74.35357121,136.38833290000002,122.1214281,289.1892842,2.2,17.6,26.1,67.2
449,72.3535723,138.15565930000002,106.77857150000001,284.76250130000005,2.23,18.0,26.0,66.0
450,62.32857186,141.1203766,115.58928600000002,248.7535727,2.2,17.5,27.0,68.0
451,69.72499929,137.08323069999997,146.7607138,274.08214350000003,2.2,18.5,27.4,67.8
452,69.35000038,136.36558259999998,146.5035706,273.317858,2.2,18.3,27.4,68.4
453,74.17499924,137.9691206,107.6999994,290.0517851,2.36,17.7,27.2,68.3
454,73.89285687,136.814046,110.27857240000002,289.9321409,2.2,18.0,27.0,68.0
455,75.98571423,138.4828115,111.0607139,296.6928591,2.36,17.7,26.8,68.2
456,76.96071516,137.284165,110.16071399999998,296.283929,2.24,17.5,25.8,66.1
457,78.18928473,135.662929,118.94999969999999,303.2000002,2.25,17.8,28.4,69.1
458,78.18928473,135.662929,118.94999969999999,303.2000002,2.33,17.6,26.4,68.7
459,77.53214318,138.3070793,114.2500003,299.971429,2.2,18.0,26.5,66.0
460,76.9607138,139.01360319999998,116.93571340000001,299.5303563,2.2,18.0,27.0,66.0
461,77.14999962,136.58029390000002,112.8178575,303.641073,2.18,17.9,64.3,3.0
462,76.91785758,137.71880180000002,113.82142859999999,303.5017842,2.2,18.1,27.5,69.8
463,79.58571489,136.53099819999997,119.65000020000001,308.8089273,2.2,17.8,27.5,70.0
464,77.24999946,135.2098797,129.1035707,301.2178552,2.2,17.8,27.5,70.0
465,77.32857186,135.0471142,128.82142779999998,301.6232158,2.2,18.5,27.0,66.5
466,77.32857186,135.0471142,128.82142779999998,301.6232158,66.5,18.5,27.0,66.5
467,72.39285742,135.5910132,120.42500109999999,281.8767842,2.2,17.6,26.0,67.0
468,72.02500016,137.537202,128.8571418,282.3017829,2.17,18.2,27.5,68.0
469,71.96785791,134.8449707,139.0285704,281.84285739999996,2.2,18.0,26.5,67.0
470,72.61785752,134.8950582,139.2642866,284.3375037,2.2,18.0,27.5,67.0
471,71.07500022,136.38681630000002,127.19642830000001,277.960713,2.2,18.6,28.0,70.0
472,72.8357138,135.87502719999998,120.06071440000001,285.1589257,2.26,18.0,27.0,69.0
473,72.33571407,134.14406259999998,125.16428540000001,284.77499720000003,2.18,17.9,26.5,70.0
474,74.78571456,138.68061880000002,107.88571409999999,291.8696453,2.2,18.1,26.5,70.0
475,75.00000027,139.06683619999998,108.18571499999999,292.81964439999996,2.2,18.2,27.6,66.8
476,75.22857148,139.6366555,108.6249997,293.8714273,2.2,18.3,27.5,68.0
477,75.08571489,140.71038869999998,109.46071429999999,293.0035716,2.2,19.0,27.0,69.0
478,75.06071445,140.82253369999998,109.54999950000001,292.7482169,2.1,17.6,26.9,71.3
479,75.48214258,140.6038399,109.37857140000001,292.39464460000005,2.1,17.5,24.5,67.0
480,77.21785654,136.1238518,119.4785712,300.23571780000003,2.2,18.2,27.6,70.1
481,79.96785709,133.1777191,136.8857138,308.9767848,2.2,17.9,27.5,69.7
482,80.12857192,132.1717409,135.62857,312.4428591,2.1,17.9,26.5,71.8
483,79.86785698,133.3258869,136.74642839999999,309.28214260000004,2.1,17.8,27.3,71.8
484,74.92499924,137.8908942,121.2999998,292.364284,2.2,18.4,26.9,68.1
485,74.22857121,134.4085268,118.44999969999999,290.2160732,2.39,18.4,28.4,67.3
486,74.18571499,134.19998059999998,117.88928600000001,289.2821394,2.2,18.5,28.0,69.0
487,74.04999924,134.31387980000002,117.88928600000001,289.8553543,2.2,18.2,26.3,67.5
488,71.00357109999999,136.84494840000002,107.03928570000001,280.1482141,2.2,18.5,25.0,67.5
489,70.82857077,136.7784914,106.98571480000001,279.3607167,2.2,18.5,28.5,66.5
490,71.9142862,136.8112014,106.6785709,280.98214069999995,2.25,18.5,29.0,68.2
491,71.9142862,136.8112014,106.6785709,280.98214069999995,2.21,18.0,27.0,69.0
492,73.68928637,137.03088,106.26428600000001,288.6857125,2.2,18.3,28.0,67.0
493,73.68928637,137.03088,106.26428600000001,288.6857125,2.2,18.0,28.0,68.0
494,79.14642824,134.5069106,131.071428,307.34464260000004,2.21,18.5,28.7,68.0
495,79.14642824,134.5069106,131.071428,307.34464260000004,2.3,18.0,28.0,66.0
496,77.37857137,131.8677543,128.1821428,301.0125002,2.21,18.0,27.5,69.0
497,71.42857143,136.60566219999998,106.15714209999999,284.5410723,2.32,18.0,26.6,67.8
498,72.15357099,135.71026609999998,112.28214320000001,282.52499930000005,2.2,18.0,26.5,67.0
499,72.3607145,135.5398472,112.3607153,282.7964292,2.25,18.0,27.0,66.0
500,73.02499989,134.6274986,124.97142930000001,285.79821560000005,2.2,18.0,27.5,67.0
501,76.94642884,130.3364901,134.1000007,299.5089264,2.2,18.5,28.0,66.0
502,76.66428566,130.1283248,133.9571424,298.8517881,2.2,18.0,27.0,66.0
503,75.41785731,139.8514987,101.2535719,293.442858,2.16,18.4,27.2,68.0
504,77.22500011,133.7640986,118.26428659999999,300.7089277,2.19,18.5,27.5,68.7
505,77.96428435,134.0832748,118.69285690000001,303.1357149,1.98,18.3,28.0,69.1
506,79.38928577,131.2833911,134.7214279,307.8125,2.08,18.4,29.3,69.7
507,76.26428577,135.00755800000002,118.38928600000001,297.35535649999997,2.17,18.0,27.5,69.0
508,75.90799957,135.1067944,118.83600009999999,295.1399963,2.23,17.6,27.7,66.7
509,73.78214264,133.221599,117.4750004,288.421427,2.2,18.3,28.4,71.1
510,74.72857067,135.5624602,118.9071429,292.0321448,2.3,17.8,26.3,68.3
511,74.02500044,137.5942552,107.4178568,287.70535710000007,2.2,18.1,24.9,67.0
512,74.44999995,136.233745,106.1321422,290.2107152,2.2,17.5,29.0,66.0
513,74.51785769,136.7827127,106.5571425,290.19642749999997,2.2,17.6,27.3,68.7
514,75.58928626,136.19010380000003,106.257143,294.3017851,2.2,17.7,26.2,68.3
515,31.45714276,152.33320780000003,42.30714267,150.81607160000001,2.17,17.9,26.5,68.0
516,74.13214248,134.0481818,104.73928559999999,286.4410716,2.2,17.8,26.2,66.7
517,76.48214258,133.97155049999998,117.8749992,298.18571360000004,2.2,18.2,27.6,68.2
518,74.36428588,138.4225704,108.15714320000001,287.80535449999996,2.1,17.8,26.9,69.6
519,72.65714318,136.5223127,106.9392864,284.9053563,2.22,17.7,27.6,68.4
520,72.72500011,136.5905675,106.99642779999999,284.8160727,2.24,17.5,29.2,66.7
521,73.30000033,136.7941513,107.04285619999999,286.949998,2.2,18.3,28.2,70.4
522,75.66428566,135.8892446,106.0249996,294.1232125,2.2,17.9,28.2,69.5
523,74.78928593,135.9279894,105.99642779999999,292.5482123,2.2,17.9,27.6,67.1
524,75.32142857,136.99690080000002,106.8321435,294.44464439999996,2.2,18.0,28.0,68.0
525,76.20000022,137.1753627,106.8642848,296.86607030000005,2.2,17.4,26.0,66.2
526,79.38571412,133.4230619,123.65357150000001,307.7857143,2.2,17.6,26.7,68.1
527,80.83928544,131.845868,135.3821427,313.9839292,2.2,18.0,28.3,67.8
528,81.07500022,131.4710426,135.0500003,313.47499960000005,2.2,18.6,26.5,66.0
529,74.83571434,133.0115013,124.2035716,292.33392660000004,2.2,18.0,26.5,66.0
530,69.13571439,138.4679358,108.83928540000001,271.3535723,2.2,18.0,26.5,67.0
531,75.97142792,139.5339056,107.02857209999999,295.78214260000004,2.2,19.0,27.5,71.5
532,75.61071369,134.9303981,117.1428571,295.517855,2.2,18.2,28.0,71.0
533,75.10000065,135.04119269999998,123.97499930000001,292.1464277,2.7,18.0,27.0,70.0
534,74.58214324,133.7015806,122.8678581,291.9107132,2.2,17.8,26.5,67.5
535,74.65000016,138.6941855,113.2357137,292.6571415,2.22,18.3,29.2,71.7
536,75.20357186,137.6528391,112.39285690000001,292.5267868,2.23,18.0,26.0,67.5
537,72.42142841,140.1300507,107.93571440000001,284.3642862,2.21,18.0,26.5,68.0
538,72.20357132,139.87584630000003,107.7321426,285.03214049999997,2.2,17.8,26.5,66.5
539,72.48214313,140.14761299999998,107.94285670000001,284.4678585,2.1,17.5,26.9,68.5
540,72.48214313,140.14761299999998,107.94285670000001,284.4678585,2.2,17.8,26.8,66.4
541,76.93214253,137.57975009999998,119.25714409999999,298.27499720000003,2.2,18.0,28.0,69.5
542,75.88214329,139.2007207,120.98214309999999,295.77500039999995,2.2,18.0,29.3,70.0
543,74.91785676,140.9591457,108.56785690000001,294.7785721,2.19,17.8,27.9,66.7
544,74.51071385,141.3998555,109.05357140000001,291.46964049999997,2.2,18.2,27.2,67.2
545,78.60714286,135.1741469,124.0999996,305.4339273,2.2,18.6,27.4,69.9
546,65.51071479999999,141.10598810000002,120.11428529999999,260.34642790000004,2.2,18.6,27.4,69.99
547,0.0,0.0,0.0,0.0,2.17,17.7,27.0,67.0
548,73.90357181,139.44116369999998,107.31785719999999,289.11785449999996,2.17,18.2,26.7,68.5
549,72.50357137,130.6235395,116.7249996,285.04821560000005,2.2,18.0,29.0,69.5
550,75.22499984,136.20541980000002,121.71071459999999,294.79285760000005,2.2,18.5,29.0,67.0
551,75.22499984,136.20541980000002,121.71071459999999,294.79285760000005,2.2,17.8,27.5,69.5
552,76.08214297,137.5845697,122.82142879999999,296.33928460000004,2.2,18.5,28.2,66.0
553,76.35357203,136.5140615,121.857142,296.3017851,2.2,18.5,28.5,67.5
554,76.65714291,136.24479399999998,128.4285714,297.38393080000003,2.2,18.2,27.0,69.0
555,77.75714302,136.523753,128.6892866,301.1000039,2.2,18.0,28.5,68.0
556,77.6928572,137.09103340000001,129.2178568,301.5607158,2.2,17.5,28.0,67.0
557,74.07857214,138.77473940000002,113.7499997,289.7339281,2.2,18.3,28.0,69.3
558,75.71785682,138.00400159999998,112.98928529999999,294.6232147,2.3,18.0,28.0,67.0
559,75.28214291,136.679585,112.08928629999998,294.2821459,2.19,18.2,28.5,69.5
560,75.28214291,136.679585,112.08928629999998,294.2821459,2.2,18.3,26.8,68.7
561,75.91785703,137.3883934,112.6750006,295.2374998,2.2,17.9,27.4,67.1
562,75.91785703,137.3883934,112.6750006,295.2374998,2.2,18.4,29.1,71.6
563,75.91785703,137.3883934,112.6750006,295.2374998,2.2,18.4,27.1,68.8
564,77.04285758,138.3119714,113.18214309999999,300.2732108,2.2,17.9,26.7,68.4
565,77.36428588,138.19481000000002,113.14642849999998,300.7500022,2.2,17.9,27.6,71.1
566,34.34999984,139.9079873,66.74642944,159.5964296,2.18,17.5,29.0,66.3
567,76.14642933,139.2657487,106.96428629999998,296.2821415,2.3,18.5,29.5,72.0
568,68.00000027,135.3805455,133.0428579,268.2964265,2.18,18.4,29.0,69.2
569,0.0,0.0,0.0,0.0,2.18,18.4,26.9,71.4
570,80.37500027,133.4568754,128.3964293,311.4553561,67.0,2.2,18.4,26.4
571,81.35357094,133.2789808,134.8178575,315.9142859,2.2,17.9,27.0,68.0
572,79.85357121,132.4684252,127.92857140000001,310.0267835,2.21,18.0,28.2,68.1
573,79.98214258,132.2030024,127.6714287,309.8017818,2.2,18.3,28.5,70.0
574,72.94999940000001,134.13522279999998,113.7785718,285.5017853,2.36,18.5,28.0,68.9
575,73.15000016,134.5244909,114.1071426,286.608926,2.34,18.3,28.3,70.1
576,70.43214362,140.6016802,108.7428575,276.2857132,2.2,17.5,28.5,67.0
577,74.91071429,139.0408979,107.08928540000001,292.54285539999995,2.3,17.7,28.8,66.4
578,77.82857132,136.19991519999996,124.73571399999999,302.6160736,2.2,18.5,29.1,71.2
579,77.52142743,135.4535746,124.0499998,301.73571119999997,2.2,17.5,26.5,70.0
580,76.63571494,136.8667564,118.7035719,298.1875011,2.18,17.8,27.6,71.1
581,76.72142792,136.3090488,118.2178571,297.5964268,2.18,17.7,27.6,70.0
582,76.72142819,137.49498799999998,119.2464284,299.028571,2.2,18.5,26.0,67.0
583,76.85000038,137.268177,119.05000109999999,299.15714260000004,2.2,18.0,27.0,69.0
584,73.91071429,138.8755689,110.6107145,288.01250130000005,2.2,18.2,26.7,68.5
585,74.92857088,136.7683934,115.76071470000001,291.95892660000004,2.2,17.8,26.5,69.1
586,76.55357116,133.3087046,128.85714309999997,298.9375011,2.23,17.6,25.8,66.1
587,74.13214275,136.964774,112.4392853,290.523213,2.2,18.4,25.0,69.0
588,74.2357145,136.6167368,112.1678565,289.7767879,2.32,17.6,25.8,66.9
589,75.37500054,131.65513719999998,114.7785718,294.36607250000003,2.2,18.0,29.0,70.0
590,78.95357159,131.163296,120.53571399999998,305.682142,2.2,18.0,27.0,69.0
591,72.98214286,132.760055,112.4928567,285.83035710000007,2.2,18.5,28.0,71.0
592,72.98214286,132.760055,112.4928567,285.83035710000007,2.13,18.7,27.5,70.0
593,75.31071418,132.047923,121.5357135,293.2142879,2.2,18.0,26.5,70.0
594,76.45357186,134.0466919,109.75000049999998,296.8142853,2.2,18.3,26.7,68.5
595,78.56071363,131.792457,117.5321435,304.5642875,2.2,18.5,26.5,68.2
596,76.57499995,132.8919645,118.5678575,298.10357339999996,2.2,18.2,27.0,67.0
597,74.05714226,134.7077402,103.6928569,288.9732143,2.2,18.2,28.0,71.0
598,73.83571434,135.4806388,104.2857137,289.4357125,2.2,17.8,27.4,66.2
599,75.88928631,134.6037189,109.96428600000002,296.2714244,2.2,18.2,27.1,67.5
600,76.48571423,135.2693934,110.5071425,298.0553567,2.21,17.9,27.6,66.8
601,77.25357165,136.74258909999998,111.70714299999999,301.2875039,1.96,17.8,26.3,68.5
602,76.29642841,139.8459429,107.2678574,297.2071457,2.17,18.6,26.0,66.0
603,76.29642841,139.8459429,107.2678574,297.2071457,2.2,17.8,28.0,66.0
604,77.92500005,137.75720269999997,115.66428590000001,302.28035950000003,2.1,18.1,25.0,66.4
605,77.92500005,137.75720269999997,115.66428590000001,302.28035950000003,2.2,18.0,28.0,68.0
606,78.25,137.0379426,115.12142859999999,304.10893030000005,2.2,18.0,27.5,66.0
607,79.83214324,135.161426,116.73214229999999,308.97321539999996,2.23,18.0,26.5,66.3
608,79.97499984,135.5247459,120.48571480000001,309.78750069999995,2.2,18.0,27.7,67.5
609,79.0857138,134.7599978,136.43571469999998,307.5017842,2.2,18.0,27.5,68.0
610,78.43571363,135.24419840000002,136.8035714,304.2839301,2.2,18.0,28.0,69.0
611,74.76071385,139.1102524,107.0178574,291.7946439,2.2,17.5,25.0,66.5
612,78.7892862,135.26294,120.7500003,305.87321360000004,2.22,18.1,27.6,67.3
613,80.50357109999999,133.3157725,128.7571438,312.22857339999996,2.25,18.5,28.2,68.2
614,76.64642797,143.2204268,110.76428519999999,298.5964301,2.28,18.5,29.3,71.2
615,79.1785717,140.690312,122.4678565,305.7446431,2.2,18.0,27.5,70.0
616,78.13928577,142.28188380000003,119.77857069999999,303.89464239999995,2.23,18.5,27.0,67.5
617,77.91071347,143.0277105,117.5571425,302.63392749999997,2.2,18.5,27.5,67.5
618,79.78928566,138.6177428,127.7642858,308.7374998,2.15,18.3,27.9,69.4
619,78.64999989,145.00059240000002,118.7821429,305.8017872,2.2,18.5,26.1,67.1
620,78.46785736,144.23077560000002,118.1535713,305.9607141,2.2,18.5,26.4,68.2
621,0.0,0.0,0.0,0.0,2.2,18.5,27.0,67.0
622,0.0,0.0,0.0,0.0,2.2,18.0,26.5,67.0
623,0.0,0.0,0.0,0.0,2.2,17.8,27.3,69.5
624,0.0,0.0,0.0,0.0,2.24,17.9,27.0,66.3
625,83.61428670000001,141.2961088,133.571428,322.23035649999997,2.19,18.6,27.4,69.9
626,80.21071434,142.1555138,134.3142858,310.95178439999995,2.19,18.4,28.7,70.2
627,79.25714248,143.9201148,125.27499990000001,307.989284,2.2,18.5,26.2,66.8
628,79.06296313,143.0003007,124.4074074,307.48888930000004,2.2,18.3,25.6,66.3
629,79.6392855,144.83097890000002,126.00357140000001,308.971429,2.2,18.6,26.5,66.7
630,77.61785698,147.61901369999998,114.0321429,301.6035712,2.2,18.0,26.5,67.0
631,77.82142912,145.9950818,120.0000003,302.3767853,2.2,18.5,27.0,67.0
632,77.64285742,145.2730664,119.47142790000001,302.8339277,2.2,18.0,27.5,67.5
633,77.58214242,144.30417849999998,118.66785759999999,301.403571,2.21,18.0,27.0,67.0
634,77.97857148,145.6622854,119.6607143,303.02500039999995,1.9,18.6,25.6,69.2
635,0.0,0.0,0.0,0.0,2.2,18.0,26.0,67.0
636,0.0,0.0,0.0,0.0,2.2,18.0,26.0,66.0
637,0.0,0.0,0.0,0.0,2.2,17.7,26.4,68.1
638,76.61785698,144.17732180000002,125.896428,301.3964299,2.2,17.8,26.5,70.1
639,81.47142928,142.1475171,137.9821434,314.5785708,2.3,19.0,28.5,70.5
640,81.22857039,141.8010635,137.642855,315.1946433,2.2,19.0,29.0,72.0
641,81.87142835,140.86552759999998,143.89642880000002,315.4892851,2.2,18.6,29.2,69.6
642,79.83928544,143.4029421,131.7250015,310.4446422,2.0,18.3,29.0,72.0
643,80.11071423,145.5430385,126.42857120000001,309.7446398,2.2,17.9,26.0,67.11
644,79.85357176,146.4275861,127.06071419999999,310.36071560000005,2.2,18.4,27.1,68.7
645,80.58928599,145.509188,126.2642855,310.858927,2.2,17.8,27.3,70.5
646,83.45714297,140.73773740000001,143.19999909999999,321.98214289999993,2.2,18.3,27.9,69.8
647,77.37857137,145.2362845,133.4678579,302.31428639999996,2.18,18.2,29.5,66.0
648,0.732142858,69053.37144,0.9821428640000001,55.01607105,2.2,17.6,28.0,67.0
649,81.90357181,143.05128100000002,135.07500190000002,316.8125,2.2,18.5,29.0,72.0
650,82.58571461,142.9275164,145.08928569999998,318.7642833,2.2,19.0,29.0,70.0
651,82.58571461,142.9275164,145.08928569999998,318.7642833,2.2,18.4,26.6,67.7
